COMID,CatAreaSqKm,CatPctFull,WsAreaSqKm,WsPctFull,RdCrsCat,RdCrsWs
9131476,3.0033,100,3.0033,100,1.3318682782272802,1.3318682782272802
9131478,7.8102,100,7.8102,100,0.512150777188804,0.512150777188804
9131480,13.2867,100,41.6898,100,0.15052646631594,0.311826873719711
9131482,10.5579,100,10.5579,100,0.18943161045283605,0.18943161045283605
9131486,1.9251,100,9.0072,100,0.5194535348813051,0.33306687982947
9131488,0.2781,100,7.0164,100,3.5958288385472796,0.285046462573399
9131490,0.4986,100,27.4401,100,0.0,0.40087317466044203
9131492,0.963,100,27.9045,100,0.0,0.39420165206328706
9131496,3.3480000000000003,100,6.2001,100,0.29868578255675,0.161287721165788
9131502,0.4329,100,26.9415,100,0.0,0.40829204016109005
9131506,0.1854,100,10.0962,100,0.0,0.29714149878171997
9131508,2.8521,100,2.8521,100,0.0,0.0
9131510,9.9108,100,9.9108,100,0.302700084756024,0.302700084756024
9131512,1.6911,100,1.6911,100,0.5913310862752049,0.5913310862752049
9131514,1.053,100,16.4124,100,0.0,0.487436328629573
9131516,2.5353,100,5.7708,100,0.7888612787441329,0.693144797948291
9131518,1.5444,100,1.5444,100,0.647500647500648,0.647500647500648
9131520,5.2065,100,9.5886,100,0.192067607797945,0.417162046597001
9131522,0.1188,100,17.7714,100,0.0,0.337621121577366
9131524,2.7675,100,2.7675,100,0.36133694670280003,0.36133694670280003
9131526,0.3663,100,5.8167,100,0.0,0.515756356697096
9131528,2.6829,100,2.6829,100,0.7454620000745459,0.7454620000745459
9131530,1.6443,100,25.2324,100,1.21632305540352,0.435947432665937
9131544,0.7829999999999999,100,0.7829999999999999,100,1.27713920817369,1.27713920817369
9131546,0.8559,100,23.0004,100,0.0,0.521730056868576
9131548,0.2691,100,1.0521,100,0.0,0.9504799923961601
9131552,1.4148,100,4.95,100,0.706813683912921,0.404040404040404
9131554,1.8414,100,2.8935,100,0.0,0.345602211854156
9131556,0.11699999999999999,100,3.0105,100,0.0,0.33217073575817996
9131558,0.1494,100,3.0429,100,0.0,0.32863386900654
9131560,0.3753,100,3.4182,100,0.0,0.292551635363642
9131562,1.764,100,1.764,100,0.5668934240362811,0.5668934240362811
9131564,5.0292,100,5.0292,100,0.19883878151594697,0.19883878151594697
9131566,0.0324,100,13.41,100,0.0,0.447427293064877
9131568,0.1188,100,13.5909,100,0.0,0.44147186720526205
9131570,0.0468,100,1.5579,100,0.0,0.641889723345529
9131582,1.0485,100,1.4688,100,0.9537434430138292,0.68082788671024
9131584,0.1998,100,0.1998,100,0.0,0.0
9131586,0.2205,100,0.2205,100,0.0,0.0
9131694,9.1044,100,9.1044,100,0.109837001889196,0.109837001889196
9131696,32.8833,100,47.025,100,0.243284585184577,0.276448697501329
9131698,3.3975,100,3.3975,100,0.294334069168506,0.294334069168506
9131700,0.6138,100,1071.9846,100,1.62919517758227,0.39552807008608104
9131702,6.7068,100,6.7068,100,0.29820480706149,0.29820480706149
9131704,2.3715,100,15.4998,100,0.421674045962471,0.83872049961935
9131706,0.6255,100,22.8609,100,0.0,0.17497123910257298
9131712,0.3294,100,7.1478,100,0.0,0.1399031869946
9131714,0.0738,100,1143.4482,100,0.0,0.390048276782455
9131716,2.6271,100,3184.9038,100,0.3806478626622511,0.5077076425353879
9131718,6.6753,100,6.6753,100,0.299612002456818,0.299612002456818
9131720,2.8773,100,2.8773,100,0.34754804851770804,0.34754804851770804
9131722,2.7855,100,2.7855,100,0.35900197451086,0.35900197451086
9131724,11.6694,100,11.6694,100,0.342776835141481,0.342776835141481
9131726,32.2722,100,3246.9462,100,0.30986421749989196,0.502318147433425
9131728,0.7479,100,3204.3825,100,0.0,0.5058696956433879
9131730,0.0045,100,0.0045,100,0.0,0.0
9131732,0.0072,100,3207.2805,100,0.0,0.505412607347564
9131734,24.381,100,47.9466,100,0.123046634674542,0.125139217379335
9131736,3.0123,100,11.3085,100,0.33197224712014095,0.0884290577883893
9131738,3.8835,100,3.8835,100,0.514999356250805,0.514999356250805
9131740,6.0183,100,63.2943,100,0.166159879035608,0.442377907647292
9131742,6.228,100,15.9795,100,0.16056518946692402,0.375481085140336
9131744,10.8351,100,229.6935,100,0.0,0.278632177227479
9131748,6.5781,100,58.8258,100,0.15201958012192002,0.271989501205253
9131750,4.3821,100,4.3821,100,0.684603272403642,0.684603272403642
9131752,13.1958,100,17.5779,100,0.227345064338653,0.341337702455925
9131754,26.7759,100,91.8072,100,0.522858241926509,0.4356956752847271
9131762,0.6246,100,48.8574,100,1.6010246557796999,0.49122548477815003
9131764,16.1739,100,16.1739,100,0.123656013701086,0.123656013701086
9131766,0.0306,100,3.0735,100,65.359477124183,0.9760858955588091
9131768,4.0311,100,4.0311,100,0.992284984247476,0.992284984247476
9131778,0.2889,100,6.9957,100,0.0,0.285889903798047
9131780,0.4635,100,3206.2941,100,0.0,0.5055680949542339
9131782,0.1485,100,3206.4426,100,0.0,0.505544680575289
9131784,1.1565,100,8.9667,100,0.0,0.44609499592938295
9131786,0.0657,100,7.0821,100,0.0,0.28240211236780105
9131788,0.5382,100,6.7383,100,0.0,0.148405384147337
9131790,0.0747,100,17.6526,100,0.0,0.33989327351211696
9131792,1.8117,100,19.8729,100,0.0,0.553517604375808
9131794,0.0063,100,4.0374,100,0.0,0.990736612671521
9131796,0.4329,100,14.0238,100,2.31000231000231,0.499151442547669
9131798,0.0153,100,1.5111,100,0.0,0.661769571835087
9131800,0.3951,100,3205.8261,100,0.0,0.505641899914658
9131802,0.045,100,0.8307,100,0.0,0.0
9131804,0.4734,100,7.2666,100,0.0,0.275231882861311
9131806,0.2637,100,22.1445,100,0.0,0.541895278737384
9131808,0.1008,100,5.0508,100,0.0,0.395976874950503
9131810,0.0522,100,13.3776,100,0.0,0.44851094366702504
9131814,0.0855,100,10.4256,100,0.0,0.47958870472682597
9131816,1.4040000000000001,100,11.8296,100,0.0,0.422668560221816
9132578,0.3537,100,88.3881,100,0.0,0.33941220594175003
9132580,2.6262,100,2.6262,100,0.0,0.0
9132582,2.3391,100,55.782,100,0.0,0.537807895019899
9132584,7.857,100,25.1334,100,0.254550082728777,0.39787692870841207
9132588,0.5904,100,56.3724,100,0.0,0.532175319837367
9132590,0.3987,100,56.1807,100,0.0,0.533991210504675
9132592,0.0234,100,81.9747,100,0.0,0.5855465161812121
9132596,0.0171,100,184.2039,100,0.0,0.27686710216233196
9132604,2.8422,100,2.8422,100,0.703680247695447,0.703680247695447
9132608,1.3131,100,143.631,100,0.0,0.570907394643218
9132610,0.4167,100,1.4733,100,0.0,0.678748387972579
9132612,4.9608,100,4.9608,100,0.40316078051927096,0.40316078051927096
9132614,1.7757,100,1.7757,100,1.12631638227178,1.12631638227178
9132628,12.4767,100,196.6806,100,0.0801493984787644,0.264388048439958
9132632,1.4589,100,1.4589,100,0.0,0.0
9132636,10.4868,100,155.5911,100,0.0,0.5334495353526
9132638,15.6942,100,222.2352,100,0.19115341973467898,0.269984232920797
9132642,1.9413,100,1.9413,100,2.06047493947355,2.06047493947355
9132646,2.5542,100,160.2999,100,1.56604807767598,0.548971022439814
9132650,1.0044,100,161.3043,100,0.0,0.545552722401077
9132652,0.5724,100,160.8723,100,0.0,0.547017727725656
9132654,0.5499,100,224.9685,100,0.0,0.266704005227399
9132656,0.1503,100,5.4045,100,0.0,0.7401239707651031
9132658,4.6062,100,9.8604,100,0.21709869306586801,0.507078820331832
9132660,0.0801,100,4.9707,100,0.0,0.804715633612972
9132662,0.3636,100,5.2542,100,0.0,0.7612957253245022
9132664,0.0639,100,0.9693,100,0.0,0.0
9132666,3.9852,100,4.8906,100,1.00371374084111,0.81789555473766
9132668,1.2924,100,163.1691,100,0.0,0.539317799754978
9132672,0.9054,100,0.9054,100,0.0,0.0
9132676,0.6021,100,163.7712,100,8.30426839395449,0.5678654122336529
9132680,3.8808,100,3.8808,100,0.0,0.0
9132694,2.7612,100,2.7612,100,0.7243227582210631,0.7243227582210631
9132698,0.9297,100,0.9297,100,0.0,0.0
9132700,4.3866,100,229.419,100,0.0,0.26153021327788895
9132702,0.0054,100,0.9351,100,0.0,0.0
9132704,2.0349,100,5.5557,100,0.491424640031451,0.179995320121677
9132706,0.1494,100,4.0302,100,0.0,0.0
9132708,0.0423,100,163.8135,100,47.28132387706861,0.5799277837296679
9132710,0.1242,100,230.4783,100,0.0,0.26032819575639005
9132714,0.0387,100,163.8099,100,51.6795865633075,0.579940528624949
9132716,0.1323,100,9.7182,100,0.0,0.10289971393879499
9132718,0.0423,100,164.2896,100,47.28132387706861,0.602594442983609
9132726,1.1403,100,38.7657,100,0.0,0.43853200122789004
9132728,0.0801,100,163.8936,100,24.9687890137328,0.591847393674921
9132734,0.0432,100,233.6913,100,0.0,0.25674896754821397
9132736,3.1698,100,233.6481,100,0.0,0.256796438746987
9132738,1.7127,100,235.40400000000002,100,0.0,0.25488097058673603
9132740,2.7999,100,2.7999,100,0.714311225400907,0.714311225400907
9132742,0.6768,100,46.7136,100,1.4775413711583898,0.42814084121112506
9132744,0.0729,100,164.4237,100,0.0,0.6203485263985671
9132746,0.063,100,235.467,100,0.0,0.25481277631260396
9132750,0.0288,100,165.57299999999998,100,0.0,0.6220821027583001
9132752,0.2151,100,164.4903,100,0.0,0.595779811940279
9132754,0.4779,100,4.8159,100,0.0,0.415291015178887
9132760,9.6327,100,243.2808,100,0.726691374173389,0.275401922387628
9132770,3.5208,100,3.5208,100,0.0,0.0
9132772,0.0621,100,243.4095,100,0.0,0.279364609844727
9132774,0.2097,100,166.4595,100,0.0,0.63679153187412
9132776,0.0603,100,236.0007,100,0.0,0.266948360746388
9132784,0.0495,100,402.5097,100,0.0,0.41986565789594604
9132788,0.0918,100,245.385,100,0.0,0.28526601055484196
9132790,1.5381,100,1.5381,100,0.0,0.0
9132806,0.4572,100,412.9011,100,0.0,0.428674082001719
9132810,0.0486,100,412.9497,100,0.0,0.428623631401113
9132812,0.0081,100,413.7462,100,0.0,0.42779849095895
9132818,2.2176,100,53.9955,100,0.45093795093795097,0.42596142271115206
9132826,0.1044,100,413.8506,100,0.0,0.42769057239496605
9132834,0.0369,100,414.7839,100,0.0,0.42913912521677
9132840,0.4167,100,416.1528,100,0.0,0.427727507780796
9132844,4.5342,100,4.5342,100,0.22054607207445603,0.22054607207445603
9132848,0.1584,100,415.8945,100,0.0,0.42799315691840095
9132852,0.0126,100,415.9071,100,0.0,0.42798019076856303
9132858,7.722,100,7.722,100,0.129500129500129,0.129500129500129
9132860,0.0108,100,416.0331,100,0.0,0.42785057246647
9132862,0.0477,100,415.9422,100,0.0,0.427944074921948
9132864,0.0378,100,416.1186,100,0.0,0.42776266189495005
9132868,2.2653,100,418.4181,100,0.0,0.42541180699400893
9132870,0.1476,100,418.5657,100,0.0,0.42526179283204496
9132874,0.0378,100,418.986,100,0.0,0.42483519735743003
9132880,0.2025,100,419.1885,100,0.0,0.424629969572161
9132884,2.0232,100,2.0232,100,0.494266508501384,0.494266508501384
9132888,1.9755,100,417.9978,100,0.0,0.425839561835014
9132890,0.2061,100,419.1921,100,0.0,0.42462632287202
9132896,4.5918,100,4.5918,100,0.43555904002787604,0.43555904002787604
9132898,0.5022,100,3248.9055,100,0.0,0.5023230130885621
9132902,0.14400000000000002,100,4.7358,100,0.0,0.42231513155116296
9132904,2.5497,100,10.2717,100,0.7844060085500258,0.292064604690558
9132908,2.7972,100,421.9857,100,0.357500357500357,0.42418499015488
9132914,0.0297,100,3249.2286,100,0.0,0.502273062597073
9132918,0.2007,100,3249.1062,100,0.0,0.502291984177064
9132922,3.0177,100,425.0034,100,0.0,0.42117310120342605
9132924,1.5588,100,422.7264,100,0.6415191172696949,0.42344173441734395
9132926,0.0756,100,427.4361,100,0.0,0.418776046290896
9132930,0.0045,100,503.9406,100,0.0,0.424653223018745
9132932,0.0216,100,429.0165,100,0.0,0.41956428249263106
9132936,0.099,100,3249.4176,100,0.0,0.502243848251453
9132946,0.0081,100,3249.4257,100,0.0,0.502242596284014
9132952,0.2529,100,2.3499,100,0.0,0.0
9132962,0.4059,100,1.6911,100,0.0,0.0
9132964,1.2897,100,16.2972,100,0.0,0.306801168298849
9132970,0.045,100,3249.4707,100,0.0,0.5022356410230129
9132972,0.018000000000000002,100,3249.6093,100,0.0,0.502214220029466
9132980,0.1287,100,0.8325,100,0.0,0.0
9132986,0.0918,100,3249.7011,100,0.0,0.5022000331045829
9132988,0.4059,100,1.6911,100,0.0,0.0
9132992,0.1296,100,3252.5937,100,0.0,0.501753416050704
9133000,0.045,100,3249.7461,100,0.0,0.502193079022389
9133002,0.0144,100,3252.6081,100,0.0,0.5017511946797399
9133012,0.0081,100,3252.9447,100,0.0,0.501699275736228
9133030,0.0153,100,3253.0041,100,0.0,0.501690114685069
9133032,0.0054,100,3253.0095,100,0.0,0.501689281878826
9133076,0.0081,100,4.9149,100,0.0,0.20346293922562
9133082,0.0414,100,3253.0509,100,0.0,0.5016828971228211
9133090,0.0108,100,3257.7957,100,0.0,0.500952223615496
9133094,0.0081,100,3253.059,100,0.0,0.501681647950437
9133100,0.3708,100,5.2857,100,0.0,0.18918970051270398
9133106,0.0081,100,3257.7929999999997,100,0.0,0.500952638795651
9133112,0.027000000000000003,100,3254.1741,100,0.0,0.501509737908614
9133114,0.0081,100,3207.7143,100,0.0,0.505344257124146
9133116,0.11699999999999999,100,5.0238,100,0.0,0.19905251005215197
9133118,0.0261,100,4.941,100,0.0,0.202388180530257
9133120,0.0549,100,3254.4369,100,0.0,0.501469240346925
9133122,0.0135,100,3254.1606,100,0.0,0.501511818439446
9133126,0.0207,100,3257.8902,100,48.309178743961404,0.501244639859256
9133128,0.0513,100,3257.847,100,19.4931773879142,0.501251286509158
9133130,0.1107,100,5.3964,100,0.0,0.18530872433474202
9133134,0.0171,100,3257.9586,100,0.0,0.501541057028779
9133144,0.0279,100,5.4243,100,0.0,0.18435558505244895
9133156,0.054000000000000006,100,4.9689,100,0.0,0.201251786109602
9133158,0.036000000000000004,100,5.3217,100,0.0,0.18790987842230897
9133160,0.0027,100,5.3784,100,0.0,0.185928900788339
9133182,0.1926,100,5.2506,100,0.0,0.19045442425627498
9133188,0.0648,100,3258.0234,100,0.0,0.5015310816981849
9133224,0.0306,100,3258.3942,100,0.0,0.502087807546429
9133236,5.1984,100,29.5713,100,0.0,0.37198229364282304
9133248,0.0324,100,3259.2978,100,30.8641975308642,0.502562239019705
9133260,0.0099,100,3259.3536,100,0.0,0.5028604444758621
9133264,0.1287,100,5.6457,100,0.0,0.177125954266079
9133266,0.1404,100,5.5368,100,0.0,0.18060973847709902
9133268,1.1979,100,508.7232,100,0.0,0.420660980273752
9133270,0.1314,100,507.9375,100,0.0,0.42131167712563106
9133278,0.0225,100,3260.9592,100,0.0,0.503839483793603
9133288,0.0144,100,3260.9736,100,0.0,0.503837258909425
9133300,0.0117,100,3260.9853,100,0.0,0.503835451205499
9133304,0.0315,100,3261.0816,100,0.0,0.503820572904401
9133320,0.018000000000000002,100,3261.1392,100,0.0,0.503811674153621
9133324,0.0891,100,508.0266,100,11.2233445566779,0.4232061864477179
9133326,0.0324,100,3261.1716,100,0.0,0.503806668744448
9133340,0.5778,100,6.2892,100,0.0,0.159002734847039
9133342,0.0459,100,514.5552,100,0.0,0.417836609172349
9133352,0.0891,100,508.0266,100,0.0,0.421237785580519
9133354,0.0486,100,508.0752,100,0.0,0.423165704604358
9133356,0.0333,100,3261.8385,100,0.0,0.504010238397762
9133378,0.0432,100,3261.9582,100,0.0,0.503991743364461
9133384,0.0639,100,508.2282,100,15.649452269170599,0.425005932374473
9133396,0.0117,100,3262.0167,100,0.0,0.503982704932197
9133406,0.0171,100,518.9877,100,58.479532163742704,0.42197531849020703
9133412,0.0216,100,3262.0383,100,0.0,0.503979367746847
9133420,0.1215,100,515.5902,100,0.0,0.41699784053304406
9133422,0.009000000000000001,100,518.9967,100,0.0,0.421968000952607
9133470,0.0234,100,3.3102,100,0.0,0.302096550057398
9133472,0.0702,100,3.3569999999999998,100,0.0,0.297885016383676
9133498,0.0414,100,3262.0797,100,0.0,0.503972971598456
9133500,0.0045,100,3262.0842,100,0.0,0.503972276374718
9133512,0.0126,100,3262.4226,100,0.0,0.503920001044623
9133540,0.0405,100,3262.4631,100,0.0,0.503913745415235
9133556,0.0189,100,3264.1641,100,0.0,0.50365114915638
9133562,0.0081,100,3264.309,100,0.0,0.503628792494828
9133564,0.0126,100,3264.3720000000003,100,0.0,0.503619072826259
9133608,0.0414,100,3264.4782,100,0.0,0.50421534443085
9133628,0.0171,100,3264.5223,100,0.0,0.504208533052447
9133652,0.0162,100,231.993,100,0.0,0.275870392641157
9133672,0.0198,100,3264.5421,100,0.0,0.5042054749424121
9133686,0.0036,100,3264.6267,100,0.0,0.504192408890119
9133708,0.018000000000000002,100,3265.1577,100,0.0,0.504416677944836
9133716,0.11699999999999999,100,232.11,100,8.54700854700855,0.28003963637930296
9133724,2.3994,100,3.2868,100,0.0,0.30424729219909896
9133726,0.0216,100,3265.1793,100,0.0,0.50441334109891
9133732,0.0405,100,232.5069,100,0.0,0.283862543434195
9133738,0.0117,100,3265.2441,100,0.0,0.5044033308260171
9133758,9.4779,100,517.5045,100,0.42203441690669896,0.423184725929919
9133764,0.1872,100,236.1969,100,0.0,0.27942788410855496
9133772,0.054000000000000006,100,3265.2981,100,0.0,0.5043949892354389
9133780,0.0027,100,3265.4052,100,0.0,0.504378445897005
9133802,0.0405,100,3265.4457,100,0.0,0.504372190295493
9133822,0.027000000000000003,100,3265.4727,100,0.0,0.504368019980691
9133828,0.8316,100,518.3361,100,0.0,0.422505783409645
9133830,25.9065,100,176.4585,100,0.7334066740007329,0.43636322421419205
9133840,0.0189,100,3266.7723,100,0.0,0.505085707993789
9133860,0.0054,100,3266.7777,100,0.0,0.505084873084569
9133890,5.2749,100,3507.309,100,0.0,0.488408634654089
9133892,0.0387,100,3266.9325,100,0.0,0.505060940193897
9133904,0.8874,100,0.8874,100,1.12688753662384,1.12688753662384
9133906,0.0099,100,3513.9744,100,0.0,0.48833594234494104
9133912,4.3263,100,3513.6297,100,0.0,0.48838384989744393
9133914,1.6119,100,527.544,100,0.0,0.422713555646543
9133920,0.0423,100,3796.8552,100,0.0,0.4927762322882371
9133924,0.0324,100,4045.9905,100,0.0,0.47973419611341206
9133926,0.4149,100,3514.4649,100,0.0,0.488267787224166
9133928,0.0252,100,4046.0157,100,0.0,0.47973120816115505
9133930,0.0054,100,4049.1756,100,0.0,0.479603798857229
9133954,4.959,100,4054.3731,100,0.0,0.4789889711926121
9133960,0.2601,100,4054.6332,100,0.0,0.478958244607675
9133968,0.0783,100,4054.7979,100,0.0,0.478938790019596
9133972,0.0117,100,4055.3928,100,0.0,0.47886853278429603
9133986,0.0513,100,4057.155,100,0.0,0.478660539220217
9133988,0.0396,100,4055.4324,100,0.0,0.47886385678626997
9133994,0.0441,100,4057.1478,100,0.0,0.47866138867309704
9133996,0.2592,100,4057.4016,100,0.0,0.47863144727896795
9134000,0.8505,100,9.8577,100,0.0,0.304330624790773
9134028,12.5649,100,707.3595,100,0.0,0.418457658375974
9134066,6.7752,100,103.0077,100,0.14759711890423902,0.446568557496187
9134548,10.3806,100,81.9513,100,0.28900063580139895,0.5857137104597491
9134550,0.9585,100,45.1404,100,2.0865936358894097,0.531674508865672
9134552,1.8207,100,1.8207,100,1.0984786071291301,1.0984786071291301
9134554,5.6763,100,8.3025,100,1.05702658421859,0.722673893405601
9134556,1.6740000000000002,100,3.4947,100,0.0,0.5722951898589289
9134558,5.8005,100,13.7817,100,0.172398931126627,0.43535993382529
9134560,2.3121,100,84.2868,100,1.29752173348904,0.605076951551133
9134562,1.26,100,58.0311,100,0.793650793650794,0.534196318870399
9134564,0.1782,100,3.0204,100,5.61167227833895,0.9932459276916971
9134566,0.036000000000000004,100,184.1868,100,27.7777777777778,0.276892806650639
9134568,1.0566,100,1.0566,100,0.9464319515426841,0.9464319515426841
9134570,0.6957,100,2.1546,100,1.4374011786689698,0.46412327114081503
9134572,31.1337,100,32.9094,100,0.321195360654211,0.3646374592061839
9134574,1.953,100,224.3385,100,0.0,0.267452978423231
9134576,5.8914,100,5.8914,100,0.339477883015922,0.339477883015922
9134578,2.7747,100,4.716,100,0.360399322449274,1.06022052586938
9134580,0.4374,100,164.2086,100,4.5724737082761795,0.578532427656042
9134582,2.3031,100,5.0643,100,0.0,0.394921311928598
9134586,1.1205,100,1.1205,100,0.892458723784025,0.892458723784025
9134588,0.0135,100,235.4805,100,148.148148148148,0.26329144026787804
9134592,0.0513,100,235.5318,100,0.0,0.263234094079865
9134598,0.4284,100,235.8324,100,2.33426704014939,0.258658267481483
9134600,0.0666,100,243.3474,100,15.015015015014999,0.279435901102703
9134604,2.7369,100,7.2711,100,0.365376886258175,0.275061545020698
9134606,0.7884,100,0.7884,100,0.0,0.0
9134608,0.8982,100,5.7141,100,1.11333778668448,0.525017063054549
9134612,0.8964,100,244.1772,100,1.11557340473003,0.27848627963626393
9134624,0.8901,100,0.8901,100,0.0,0.0
9134634,0.9351,100,0.9351,100,1.0694043417816301,1.0694043417816301
9134636,13.8555,100,73.5651,100,0.577388040850204,0.462175678412726
9134638,1.2852,100,1.2852,100,0.0,0.0
9134640,0.7038,100,0.7038,100,0.0,0.0
9134642,2.5569,100,4.9068,100,0.391098595956041,0.20379880981495102
9134644,0.1881,100,3207.7062,100,0.0,0.505345533203758
9134648,3.5847,100,507.5253,100,0.0,0.421653856467845
9134660,0.2808,100,507.8061,100,0.0,0.421420695812831
9134674,0.1863,100,520.2972,100,5.36768652710682,0.42475723490343603
9134684,1.6911,100,231.3846,100,0.0,0.27659576307152695
9134690,0.10800000000000001,100,236.0097,100,0.0,0.27964952287978007
9134692,0.1062,100,236.3193,100,0.0,0.279283156305896
9134694,3.0573,100,525.9321,100,0.654171981814019,0.424009106879006
9134700,0.261,100,4045.9581,100,3.8314176245210696,0.479738037821005
9134702,0.063,100,3514.5279,100,0.0,0.488259034734082
9134712,2.583,100,12.4407,100,0.7742934572202859,0.40190664512447
9134714,4.4253,100,96.2325,100,1.12986690167898,0.467617488894085
9134716,57.4641,100,172.9125,100,0.382847725797498,0.422178847683077
9134774,0.1494,100,88.0344,100,0.0,0.340775878520215
9134776,45.1242,100,64.926,100,0.13296634621777198,0.154021501401596
9134800,5.7033,100,119.2248,100,0.0,0.335500667646329
9134808,1.3545,100,74.9196,100,0.0,0.453819828189152
9139160,0.0252,100,117.46799999999999,100,0.0,0.417134879286274
9139162,0.0081,100,53.3988,100,0.0,0.655445440721514
9139188,0.0306,100,34.4709,100,0.0,0.5221795775567221
9139312,0.7263,100,11.6856,100,0.0,0.0855754090504553
9139314,0.3024,100,13.1283,100,0.0,0.91405589451795
9139322,0.027000000000000003,100,1.4958,100,0.0,0.6685385746757591
9145980,1.2069,100,1.2069,100,0.8285690612312541,0.8285690612312541
9145982,1.9395,100,1.9395,100,0.5155968032998189,0.5155968032998189
9145984,1.9008,100,1.9008,100,0.5260942760942761,0.5260942760942761
9145986,1.9935,100,1.9935,100,1.00326059694006,1.00326059694006
9145988,1.7226,100,1.7226,100,0.0,0.0
9145990,0.3582,100,2.3517,100,0.0,0.850448611642641
9145992,3.1779,100,4.3848,100,0.314673211869474,0.456121145776318
9145994,0.6975,100,0.6975,100,0.0,0.0
9145996,1.7712,100,3.7107,100,1.69376693766938,1.0779637265206001
9145998,1.6533,100,3.5541,100,0.6048509042521021,0.5627303677442951
9146000,1.9089,100,1.9089,100,0.523861910000524,0.523861910000524
9146002,1.1844,100,2.907,100,1.68861870989531,0.687994496044032
9146004,0.2682,100,7.5329999999999995,100,0.0,0.7964954201513341
9146006,1.7082,100,1.7082,100,1.17082308863131,1.17082308863131
9146008,2.6685,100,2.6685,100,0.0,0.0
9146010,1.5075,100,1.5075,100,0.66334991708126,0.66334991708126
9146012,0.8370000000000001,100,5.6529,100,0.0,0.5307010560951021
9146014,1.2564,100,3.9249,100,0.7959248646927729,0.254783561364621
9146016,1.305,100,10.8828,100,0.766283524904215,0.45944058514352903
9146018,5.1804,100,11.9169,100,0.193035286850436,0.419572204180617
9146020,1.3041,100,2.8116,100,0.7668123610152601,0.711338739507754
9146022,1.6164,100,1.6164,100,0.0,0.0
9146024,2.2185,100,2.2185,100,1.3522650439486101,1.3522650439486101
9146026,0.9828,100,0.9828,100,1.01750101750102,1.01750101750102
9146028,0.4131,100,1.3959,100,0.0,0.7163836951070991
9146030,1.1205,100,1.1205,100,0.892458723784025,0.892458723784025
9146032,5.8374,100,15.0786,100,0.17130914448213197,0.5968723886833001
9146034,4.8312,100,5.5287,100,0.206987911905945,0.180874346591423
9146036,0.0486,100,0.0981,100,20.5761316872428,10.1936799184506
9146038,2.403,100,2.403,100,0.416146483562214,0.416146483562214
9146042,0.2781,100,0.2781,100,0.0,0.0
9146048,2.5884,100,4.8069,100,0.38633905115129,0.8321371362000459
9146050,1.4949,100,1.4949,100,0.0,0.0
9146052,1.989,100,1.989,100,1.00553041729512,1.00553041729512
9146058,1.7406,100,1.7406,100,3.4470872113064503,3.4470872113064503
9146060,1.0305,100,1.0305,100,2.91120815138282,2.91120815138282
9146062,6.6303,100,19.1295,100,0.301645476071973,0.36592697143155895
9146064,3.6297,100,3.6297,100,1.1020194506433,1.1020194506433
9146068,1.989,100,1.989,100,0.502765208647562,0.502765208647562
9146070,3.7242,100,6.2406,100,0.537028086568928,0.640964009870846
9146128,7.0803,100,27.6876,100,0.423710859709334,0.469524263569251
9147786,6.2325,100,20.961,100,0.160449257922182,0.3816611802872
9147788,1.3968,100,3.7998,100,0.0,0.263171745881362
9147876,0.8262,100,0.9243,100,0.0,1.08189981607703
9147954,0.0495,100,0.0495,100,0.0,0.0
9148054,0.2781,100,0.5562,100,3.5958288385472796,1.7979144192736398
9163924,1.0206,100,1.0206,100,0.9798157946306101,0.9798157946306101
9163926,0.8289,100,0.8289,100,1.20641814452889,1.20641814452889
9163928,2.4633,100,2.4633,100,0.811918970486745,0.811918970486745
9163930,0.5562,100,2.4057,100,0.0,0.8313588560502142
9163932,3.4866,100,3.4866,100,0.28681236734928006,0.28681236734928006
9163934,0.0603,100,5.9526,100,0.0,0.503981453482512
9163936,1.3491,100,1.3491,100,1.48246979467793,1.48246979467793
9163938,3.3912,100,5.8545,100,0.589761736258552,0.6832351182850799
9163940,2.25,100,9.5517,100,0.444444444444444,0.6281604321743771
9163942,1.8477,100,17.2539,100,0.0,0.579579109650572
9163944,2.0178,100,2.0178,100,0.991178511249876,0.991178511249876
9163946,1.4553,100,1.4553,100,0.687143544286401,0.687143544286401
9163948,3.3057,100,3.3057,100,0.30250778957558194,0.30250778957558194
9163950,4.2714,100,4.2714,100,0.468230556726132,0.468230556726132
9163952,2.2428,100,2.2428,100,0.445871232388086,0.445871232388086
9163954,0.9612,100,3.2039999999999997,100,1.0403662089055299,0.624219725343321
9163956,4.8033,100,4.8033,100,0.416380405138134,0.416380405138134
9163958,1.3707,100,6.1317,100,0.0,0.326173818027627
9163960,2.2662,100,21.5379,100,0.4412673197423,0.603587164951086
9163962,1.215,100,1.215,100,0.8230452674897121,0.8230452674897121
9163964,0.8199,100,23.5728,100,1.21966093426028,0.636326613724292
9163966,0.6381,100,11.5731,100,1.5671524839366897,0.432036360180073
9163968,1.8243,100,4.3011,100,0.0,0.0
9163970,5.0166,100,12.492,100,0.39867639437068897,0.48030739673391
9163972,0.2106,100,16.0848,100,4.7483380816714105,0.37302297821545793
9163974,2.0502,100,2.0502,100,0.487757291971515,0.487757291971515
9163976,0.8343,100,1.0458,100,0.0,0.0
9163978,1.6128,100,1.6128,100,1.2400793650793702,1.2400793650793702
9163980,0.2376,100,3.3336,100,0.0,0.299976001919846
