COMID,CatAreaSqKm,CatPctFull,WsAreaSqKm,WsPctFull,RunoffCat,RunoffWs
8791425,8.7462,100.0,8.7462,100.0,359.0,359.0
8791427,2.7819,100.0,2.7819,100.0,373.34875444839895,373.34875444839895
8791429,2.1654,100.0,2.1654,100.0,359.0,359.0
8791431,1.4616,100.0,28.9953,100.0,359.0,359.0
8791433,0.9801,100.0,0.9801,100.0,359.0,359.0
8791435,2.0817,100.0,2.0817,100.0,362.459143968872,362.459143968872
8791437,6.1893,100.0,6.1893,100.0,367.684600843391,367.684600843391
8791439,1.9827,100.0,2.9628,100.0,359.0,359.0
8791441,2.0808,100.0,2.0808,100.0,359.0,359.0
8791443,2.6604,100.0,2.6604,100.0,359.0,359.0
8791445,0.3591,100.0,27.9315,100.0,359.0,360.33210890929604
8791447,4.3605,100.0,4.3605,100.0,359.0,359.0
8791449,1.6254,100.0,1.6254,100.0,359.0,359.0
8791451,10.1034,100.0,85.2777,100.0,359.0,363.539824596583
8791453,9.7164,100.0,9.7164,100.0,359.0,359.0
8791455,2.853,100.0,40.6539,100.0,359.0,362.073299240663
8791457,1.3293,100.0,32.8842,100.0,359.0,366.973561771307
8791459,1.4787,100.0,1.4787,100.0,359.0,359.0
8791461,1.1907,100.0,1.1907,100.0,359.0,359.0
8791479,0.0882,100.0,1.2996,100.0,359.0,359.0
8791481,0.0396,100.0,3.8205,100.0,359.0,359.0
8791483,0.7731,100.0,36.1395,100.0,359.0,359.0
8791485,0.3033,100.0,40.2633,100.0,359.0,359.0
8791487,0.5724,100.0,40.8591,100.0,359.0,359.0
8791489,0.2619,100.0,7.9785,100.0,359.0,359.0
8791491,0.54,100.0,6.3621,100.0,359.0,359.0
8791493,0.2979,100.0,1.5030000000000001,100.0,359.0,359.0
8791495,0.153,100.0,2.6415,100.0,359.0,359.0
8791497,0.7452,100.0,4.5315,100.0,359.0,359.0
8791499,0.2808,100.0,1.4436,100.0,359.0,359.0
8791501,8.2521,100.0,259.9515,100.0,359.0,360.062866342375
8791503,0.2916,100.0,2.1996,100.0,359.0,359.0
8791505,0.036000000000000004,100.0,0.8919,100.0,359.0,359.0
8791507,0.2367,100.0,249.4998,100.0,359.0,360.107390466846
8791509,0.3645,100.0,247.86,100.0,359.0,360.114716775599
8791511,0.5517,100.0,246.6036,100.0,359.0,360.120396052612
8791513,0.0072,100.0,1.4031,100.0,359.0,359.0
8791517,0.1188,100.0,0.2997,100.0,359.0,359.0
8791519,0.162,100.0,0.8424,100.0,359.0,383.97115384615404
8791521,0.1215,100.0,2.2086,100.0,359.0,359.0
8791523,0.0576,100.0,3.4218,100.0,359.0,359.0
8791525,0.3672,100.0,5.9976,100.0,359.0,359.0
8791527,0.3942,100.0,0.9999,100.0,359.0,359.0
8791529,2.5686,100.0,7.0425,100.0,359.0,359.0
8791531,1.6686,100.0,22.0842,100.0,359.0,359.0
8791533,0.828,100.0,4.4028,100.0,359.0,359.0
8791535,0.1098,100.0,0.7893,100.0,359.0,359.0
8791537,0.5247,100.0,1.1178,100.0,359.0,361.38405797101404
8791539,1.9323,100.0,4644.3105,100.0,359.0,359.115885275112
8791541,2.7063,100.0,3.924,100.0,359.0,359.0
8791543,0.0792,100.0,1.8513,100.0,359.0,359.0
8791545,1.2051,100.0,6.8445,100.0,359.0,359.0
8791547,0.5013,100.0,2.2356,100.0,359.0,359.0
8791549,0.2412,100.0,6.6123,100.0,359.0,373.181979039064
8791551,0.0333,100.0,2.1609,100.0,359.0,359.0
8791553,0.7227,100.0,9.4959,100.0,359.0,368.875367263766
8791555,0.1494,100.0,2.187,100.0,359.0,359.0
8791557,0.3114,100.0,4.5684,100.0,359.0,359.0
8791559,0.1143,100.0,1.4463,100.0,359.0,359.0
8791561,0.0342,100.0,1.746,100.0,359.0,359.0
8791563,0.0657,100.0,2.5182,100.0,359.0,359.0
8791565,0.0189,100.0,4.2831,100.0,359.0,359.0
8791567,0.0117,100.0,11.6433,100.0,359.0,362.963979284224
8791569,0.0153,100.0,3.6306,100.0,359.0,359.0
8791571,2.0295,100.0,17.3034,100.0,359.0,361.66732549672304
8791573,0.8541,100.0,19.5912,100.0,359.0,361.355843439912
8791575,0.1521,100.0,1.8864,100.0,359.0,359.0
8791577,0.9711,100.0,12.4578,100.0,359.0,360.09687906371903
8791579,2.2905,100.0,6.7257,100.0,388.58153241650297,370.18707346447195
8791581,0.5697,100.0,4.2588,100.0,359.0,360.757396449704
8791583,0.0153,100.0,10.125,100.0,359.0,360.3616
8791587,0.0027,100.0,0.1809,100.0,359.0,359.0
8791589,0.0027,100.0,3.5748,100.0,359.0,359.0
8791597,0.0027,100.0,1.7118,100.0,359.0,359.0
8791601,1.4751,100.0,1.4751,100.0,359.0,359.0
8791603,0.4554,100.0,0.4554,100.0,359.0,359.0
8791605,0.2817,100.0,0.2817,100.0,363.025559105431,363.025559105431
8791607,4.8321,100.0,4207.9257,100.0,359.0,359.014029596578
8791609,0.2223,100.0,0.2223,100.0,359.0,359.0
8791611,0.4122,100.0,0.4122,100.0,359.0,359.0
8791613,0.1584,100.0,0.1584,100.0,359.0,359.0
8791617,0.7551,100.0,0.7551,100.0,359.0,359.0
8791619,0.4734,100.0,0.4734,100.0,359.0,359.0
8791621,1.071,100.0,1.071,100.0,359.0,359.0
8791623,1.0089,100.0,1.0089,100.0,359.0,359.0
8791625,1.6839,100.0,1.6839,100.0,359.0,359.0
8791627,0.6876,100.0,0.6876,100.0,359.0,359.0
8791629,0.0828,100.0,644.8293,100.0,359.0,359.484155108957
8791631,0.0108,100.0,30.3066,100.0,359.0,360.48037061234197
8791633,0.018000000000000002,100.0,6.4431,100.0,359.0,359.0
8791635,0.0441,100.0,0.8541,100.0,359.0,359.0
8791637,0.0018,100.0,0.8559,100.0,359.0,359.0
8791641,0.6786,100.0,5.5458,100.0,359.0,359.31694255112
8791643,0.2097,100.0,6227.6688,100.0,424.0,359.59753220980497
8798137,0.1026,100.0,13.6989,100.0,359.0,366.72038630838995
8798139,0.6867,100.0,2.736,100.0,359.0,359.0
8798141,0.0954,100.0,0.8919,100.0,359.0,361.09384460141297
8798143,0.009000000000000001,100.0,3.6945,100.0,359.0,363.50669914738097
8798149,0.0639,100.0,2.6397,100.0,359.0,365.307534947153
8798151,0.07200000000000001,100.0,2.1069,100.0,359.0,366.90260572405
8798153,0.2043,100.0,3.6135,100.0,359.0,363.60772104607696
8798157,0.0396,100.0,644.7465,100.0,359.0,359.484217285398
8798159,0.0234,100.0,0.405,100.0,359.0,359.0
8798161,0.3186,100.0,8.271,100.0,359.0,359.0
8798169,1.1052,100.0,17.2557,100.0,359.0,359.740103270224
8810163,0.495,100.0,0.495,100.0,387.29272727272695,387.29272727272695
8810165,0.3969,100.0,1.1439,100.0,422.0,406.981117230527
8810167,1.9998,100.0,1.9998,100.0,409.184518451845,409.184518451845
8810169,0.7434,100.0,0.7434,100.0,422.0,422.0
8810171,1.5129,100.0,1.8855,100.0,417.27781082688904,416.76754176611
8810173,0.1134,100.0,1.5039,100.0,422.0,410.576301615799
8810175,0.4788,100.0,1.2222,100.0,422.0,422.0
8810177,0.5535,100.0,3.1356,100.0,422.0,413.826636050517
8810179,1.0872,100.0,1.0872,100.0,422.0,422.0
8810181,0.0864,100.0,4.8789,100.0,422.0,410.998339789707
8810275,1.6569,100.0,1.6569,100.0,405.072243346008,405.072243346008
8810281,0.1215,100.0,2.0069999999999997,100.0,422.0,417.084304932735
8810283,0.0396,100.0,1.5435,100.0,422.0,410.869387755102
8810285,0.0189,100.0,3.5694,100.0,422.0,414.422844175492
8810287,0.0864,100.0,1.3086,100.0,422.0,422.0
8810289,1.26,100.0,6.138,100.0,421.685,417.529032258064
8811073,0.9243,100.0,0.9243,100.0,421.141187925998,421.141187925998
8811075,0.8523,100.0,1.9395,100.0,422.0,422.0
8811077,1.3185,100.0,7.5329999999999995,100.0,422.0,418.356989247312
8811079,0.2115,100.0,12.0798,100.0,422.0,415.91387274623804
8811081,3.2625,100.0,8.1414,100.0,416.575724137931,413.233362812293
8811083,1.2348,100.0,1.2348,100.0,422.0,422.0
8811085,0.9387,100.0,20.5515,100.0,422.0,417.08736588570196
8811087,0.5445,100.0,1.5813,100.0,422.0,421.49800796812696
8811089,0.4554,100.0,22.2417,100.0,422.0,417.460688706349
8811091,0.2574,100.0,24.0804,100.0,422.0,417.77433099117997
8811095,2.0808,100.0,2.0808,100.0,420.85553633217995,420.85553633217995
8811097,0.4275,100.0,26.4762,100.0,422.0,418.15670677816297
8811099,0.7551,100.0,0.7551,100.0,421.62455303933297,421.62455303933297
8811101,5.5566,100.0,5.5566,100.0,415.39795918367304,415.39795918367304
8811103,1.6344,100.0,30.1914,100.0,422.0,418.550766112204
8811105,0.0171,100.0,35.7651,100.0,422.0,418.062583356401
8811107,2.1096,100.0,2.1096,100.0,417.749146757679,417.749146757679
8811109,0.3564,100.0,0.4923,100.0,402.75,408.063985374772
8811111,1.8252,100.0,2.655,100.0,416.936390532544,410.48915254237295
8811113,2.6829,100.0,40.5576,100.0,422.0,418.30674152316703
8811115,1.9107,100.0,1.9107,100.0,419.60339142722603,419.60339142722603
8811117,1.2051,100.0,1.2051,100.0,422.0,422.0
8811119,2.0421,100.0,3.4524,100.0,422.0,421.917883211679
8811121,1.2834,100.0,1.2834,100.0,422.0,422.0
8811123,0.4824,100.0,5.1399,100.0,422.0,421.944843284889
8811125,2.6856,100.0,6.624,100.0,422.0,417.38627717391296
8811127,0.0054,100.0,49.9104,100.0,422.0,418.90139930755896
8811129,2.2968,100.0,44.7651,100.0,422.0,418.551579243652
8811131,1.8117,100.0,1.8117,100.0,412.078986587183,412.078986587183
8811133,1.8792,100.0,58.4136,100.0,422.0,418.82927092321
8811135,1.3761,100.0,1.3761,100.0,422.0,422.0
8811137,2.0979,100.0,2.0979,100.0,422.0,422.0
8811139,0.8829,100.0,1.0638,100.0,422.0,422.0
8811141,3.3813,100.0,3.4605,100.0,421.21000798509397,421.228088426528
8811143,4.41,100.0,4.41,100.0,422.0,422.0
8811145,0.3249,100.0,62.199,100.0,422.0,418.979293879323
8811147,0.0513,100.0,66.6603,100.0,422.0,419.18145732917503
8811149,2.358,100.0,2.358,100.0,420.01755725190804,420.01755725190804
8811151,1.8018,100.0,3.3678,100.0,422.0,422.0
8811153,1.3230000000000002,100.0,1.3230000000000002,100.0,422.0,422.0
8811155,0.9243,100.0,0.9243,100.0,422.0,422.0
8811157,2.826,100.0,6.3,100.0,422.0,422.0
8811159,0.3663,100.0,5.0571,100.0,422.0,422.0
8811161,5.0139,100.0,74.0322,100.0,422.0,419.398976391354
8811163,7.2918,100.0,9.1035,100.0,414.441866205875,413.971626297578
8811165,1.4157,100.0,8.64,100.0,422.0,422.0
8811167,0.1467,100.0,79.236,100.0,422.0,419.56979781917295
8811169,1.3671,100.0,1.3671,100.0,422.0,422.0
8811171,0.0414,100.0,79.2774,100.0,422.0,419.57106691188204
8811175,0.7389,100.0,79.9749,100.0,414.963459196102,419.52723917129
8811177,2.6901,100.0,2.8305,100.0,422.0,422.0
8811179,0.1629,100.0,80.8074,100.0,422.0,419.61705611119794
8811181,0.0693,100.0,83.7072,100.0,422.0,419.699606485464
8811183,0.2403,100.0,81.6237,100.0,422.0,419.577188978201
8811185,0.5526,100.0,85.23899999999999,100.0,421.82736156351797,419.678830112976
8811187,2.1879,100.0,2.4174,100.0,422.0,422.0
8811189,0.0711,100.0,85.3101,100.0,422.0,419.680764645687
8811191,0.0477,100.0,87.7752,100.0,422.0,419.745898613731
8811193,0.3519,100.0,85.5909,100.0,422.0,419.68837341352895
8811195,1.8063,100.0,1.8063,100.0,422.0,422.0
8811197,1.2078,100.0,1.2078,100.0,422.0,422.0
8811199,4.338,100.0,4.338,100.0,419.202904564315,419.202904564315
8811201,3.6009,100.0,21.3444,100.0,422.0,418.57585596222
8811203,0.1044,100.0,25.7868,100.0,422.0,418.695204523244
8811205,0.1494,100.0,7.0893,100.0,422.0,422.0
8811207,3.5388,100.0,6.5529,100.0,422.0,422.0
8811211,1.1808,100.0,1.1808,100.0,422.0,422.0
8811215,8.6391,100.0,96.7662,100.0,419.13991040733396,419.69999441953905
8811217,1.0026,100.0,1.0026,100.0,422.0,422.0
8811221,5.9067,100.0,38.7828,100.0,421.24165777845496,419.687134502924
8811225,1.3725,100.0,2.3751,100.0,422.0,422.0
8811227,0.7938,100.0,2.6991,100.0,422.0,422.0
8811229,1.9053,100.0,1.9053,100.0,422.0,422.0
8811233,1.4427,100.0,98.2089,100.0,422.0,419.733781765196
8811235,0.4779,100.0,97.2441,100.0,422.0,419.71129765199095
8811237,0.0243,100.0,2.4939,100.0,422.0,422.0
8811239,0.387,100.0,1.5678,100.0,422.0,422.0
8811243,0.9378,100.0,0.9378,100.0,422.0,422.0
8811245,0.1062,100.0,4.1679,100.0,422.0,422.0
8811247,0.0324,100.0,1.1277,100.0,422.0,422.0
8811249,0.3708,100.0,3.1896,100.0,422.0,422.0
8811251,0.0729,100.0,5.2281,100.0,422.0,422.0
8811253,1.9656,100.0,1.9656,100.0,422.0,422.0
8811259,0.6633,100.0,48.1968,100.0,422.0,414.34969749029
8811261,0.6759,100.0,6.3072,100.0,422.0,422.0
8811263,0.0387,100.0,54.5427,100.0,422.0,415.23979010940104
8811265,1.9539,100.0,1.9539,100.0,422.0,422.0
8811267,0.8892,100.0,3.8025,100.0,422.0,422.0
8811271,2.9133,100.0,2.9133,100.0,422.0,422.0
8811273,3.4929,100.0,3.4929,100.0,422.0,422.0
8811275,1.2537,100.0,7.0101,100.0,422.0,422.0
8811277,3.4019999999999997,100.0,8.6976,100.0,422.0,422.0
8811279,6.9678,100.0,65.0034,100.0,414.71699819168197,415.547005233572
8811283,4.8357,100.0,20.8989,100.0,422.0,422.0
8811285,3.0717,100.0,3.1905,100.0,410.57398183416296,408.653596614951
8811287,13.2813,100.0,111.9681,100.0,421.457681100495,419.947937850156
8811289,1.2861,100.0,1.2861,100.0,416.770468859342,416.770468859342
8811291,2.1645,100.0,2.1645,100.0,422.0,422.0
8811293,0.0279,100.0,77.5827,100.0,422.0,416.04444160876096
8811295,0.1899,100.0,21.789,100.0,422.0,422.0
8811297,7.1964,100.0,75.3903,100.0,422.0,415.87125001492205
8811299,0.3987,100.0,99.7704,100.0,422.0,417.368883957567
8811301,6.5241,100.0,6.5241,100.0,422.0,422.0
8811303,2.0664,100.0,115.3206,100.0,416.85235191637605,419.857032481621
8811305,2.0214,100.0,2.0214,100.0,422.0,422.0
8811307,0.3654,100.0,100.1358,100.0,422.0,417.385783106541
8811309,0.0531,100.0,102.2103,100.0,422.0,417.479435047153
8811311,4.257,100.0,104.0274,100.0,422.0,417.558398075892
8811315,2.8116,100.0,2.8116,100.0,418.53137003841204,418.53137003841204
8811317,0.0072,100.0,16.2972,100.0,422.0,416.33946322067595
8811319,2.0934,100.0,3.7062,100.0,420.78116938951,403.947547353084
8811321,0.054000000000000006,100.0,13.4784,100.0,422.0,415.87920673076894
8811323,5.3496,100.0,127.1943,100.0,422.0,420.05708038803596
8811325,1.5444,100.0,1.5444,100.0,411.066433566434,411.066433566434
8811327,1.1151,100.0,107.5824,100.0,422.0,417.705168317494
8811329,1.5309,100.0,1.5309,100.0,422.0,422.0
8811331,3.7332,100.0,20.2473,100.0,422.0,417.44379250566703
8811333,0.0108,100.0,109.1241,100.0,422.0,417.765845491509
8811335,0.9009,100.0,1.35,100.0,417.27972027972,410.45
8811337,2.6829,100.0,2.6829,100.0,412.130493123113,412.130493123113
8811339,2.1456,100.0,2.1456,100.0,397.89932885906,397.89932885906
8811341,0.027000000000000003,100.0,2.8323,100.0,422.0,422.0
8811343,5.5359,100.0,9.7182,100.0,422.0,420.39553621040903
8811345,1.6092,100.0,130.3479,100.0,422.0,419.974542742921
8811347,0.441,100.0,1.4373,100.0,422.0,422.0
8811349,4.0896,100.0,4.0896,100.0,409.00902288732397,409.00902288732397
8811351,5.3181,100.0,5.3181,100.0,409.355220849552,409.355220849552
8811353,1.7721,100.0,1.7721,100.0,422.0,422.0
8811355,0.2169,100.0,132.0021,100.0,422.0,419.999925001193
8811357,3.5811,100.0,132.9525,100.0,422.0,417.830847859198
8811361,0.8298,100.0,0.8298,100.0,422.0,422.0
8811363,0.1647,100.0,136.5984,100.0,422.0,417.942125237192
8811365,2.9637,100.0,2.9637,100.0,422.0,422.0
8811367,0.0171,100.0,0.0558,100.0,422.0,422.0
8811369,7.1523,100.0,7.1523,100.0,418.27406568516403,418.27406568516403
8811371,2.1141,100.0,11.6982,100.0,422.0,400.42160332358804
8811373,2.5578,100.0,10.3185,100.0,421.224137931034,419.22503270824205
8811377,0.4374,100.0,13.2723,100.0,421.611111111111,419.82979589069
8811379,3.3426,100.0,21.0186,100.0,422.0,412.552967371756
8811381,0.1701,100.0,1.4913,100.0,422.0,422.0
8811383,2.3724,100.0,2.3724,100.0,422.0,422.0
8811385,1.8945,100.0,16.623,100.0,412.2432304038,418.838061721711
8811387,2.5164,100.0,2.5164,100.0,422.0,422.0
8811389,3.9744,100.0,3.9744,100.0,409.58831521739097,409.58831521739097
8811391,10.5669,100.0,10.5669,100.0,420.304403372796,420.304403372796
8811393,1.1079,100.0,22.0491,100.0,422.0,417.535817788481
8811395,2.7828,100.0,5.1552,100.0,422.0,422.0
8811397,1.3392,100.0,23.7978,100.0,422.0,422.0
8811399,5.562,100.0,5.562,100.0,422.0,422.0
8811401,1.4274,100.0,16.6788,100.0,422.0,422.0
8811403,3.8781,100.0,193.3875,100.0,422.0,419.133738219895
8811405,5.9742,100.0,5.9742,100.0,422.0,422.0
8811407,3.1734,100.0,3.1734,100.0,422.0,422.0
8811409,9.2538,100.0,19.8207,100.0,422.0,421.09603596240305
8811411,1.6029,100.0,9.6894,100.0,422.0,422.0
8811413,3.717,100.0,26.2269,100.0,422.0,414.429017535431
8811415,2.6523,100.0,30.6756,100.0,422.0,418.791221687595
8811417,10.8504,100.0,24.1182,100.0,422.0,411.53369654451797
8811419,0.6093,100.0,57.5118,100.0,422.0,416.835936277425
8811423,2.0745,100.0,2.0745,100.0,422.0,422.0
8811427,7.7526,100.0,7.7526,100.0,422.0,422.0
8811429,9.9936,100.0,9.9936,100.0,422.0,422.0
8811431,2.8953,100.0,205.1028,100.0,422.0,419.29745669001096
8811433,0.3924,100.0,82.0224,100.0,422.0,415.30154933286497
8811435,1.3635,100.0,3.438,100.0,422.0,422.0
8811439,2.0421,100.0,2.0421,100.0,422.0,422.0
8811441,0.0657,100.0,85.5261,100.0,422.0,415.575961022425
8811443,1.6965,100.0,1.6965,100.0,422.0,422.0
8811445,4.3749,100.0,11.7414,100.0,422.0,422.0
8811447,3.7467,100.0,6.9201,100.0,422.0,422.0
8811449,9.5157,100.0,9.5157,100.0,422.0,422.0
8811451,7.4439,100.0,7.4439,100.0,422.0,422.0
8811453,7.8012,100.0,27.6219,100.0,422.0,421.35134078394304
8811455,0.2421,100.0,3.0366,100.0,422.0,422.0
8811457,2.5173,100.0,3.4128,100.0,422.0,422.0
8811459,0.8955,100.0,0.8955,100.0,422.0,422.0
8811461,1.0125,100.0,38.1501,100.0,422.0,421.530349854915
8811463,1.3122,100.0,41.5566,100.0,422.0,421.568848269589
8811467,9.0486,100.0,19.0422,100.0,422.0,422.0
8811469,3.1203,100.0,44.6769,100.0,422.0,421.598960536653
8811471,3.9537,100.0,3.9537,100.0,422.0,422.0
8811473,1.1025,100.0,1.1025,100.0,422.0,422.0
8811475,2.1618,100.0,89.73,100.0,422.0,415.87693079237704
8811477,0.0288,100.0,90.8613,100.0,422.0,415.953168180512
8811479,0.8154,100.0,47.025,100.0,422.0,421.618985645933
8811481,0.4167,100.0,10.9008,100.0,422.0,422.0
8811483,0.0144,100.0,17.9685,100.0,422.0,422.0
8811487,3.5901,100.0,17.9541,100.0,422.0,422.0
8811489,0.0873,100.0,28.9566,100.0,422.0,422.0
8811493,0.3303,100.0,29.2869,100.0,422.0,422.0
8811495,0.0405,100.0,17.9946,100.0,422.0,422.0
8811497,0.1206,100.0,29.448,100.0,422.0,422.0
8811499,2.7135,100.0,15.0831,100.0,422.0,422.0
8811501,0.7875,100.0,4.0392,100.0,422.0,422.0
8811503,6.7383,100.0,6.7383,100.0,422.0,422.0
8811505,0.1062,100.0,29.5542,100.0,422.0,422.0
8811507,0.0027,100.0,29.5569,100.0,422.0,422.0
8811509,0.3465,100.0,29.7945,100.0,422.0,422.0
8811511,0.1242,100.0,29.6784,100.0,422.0,422.0
8811513,0.14400000000000002,100.0,30.0474,100.0,422.0,422.0
8811517,1.7388,100.0,1.7388,100.0,422.0,422.0
8811521,3.6702,100.0,3.6702,100.0,422.0,422.0
8811525,0.8991,100.0,31.0707,100.0,422.0,422.0
8811531,1.9269,100.0,44.1612,100.0,422.0,422.0
8811533,0.6723,100.0,19.7946,100.0,422.0,422.0
8811535,0.1359,100.0,44.2971,100.0,422.0,422.0
8811537,0.2466,100.0,44.4078,100.0,422.0,422.0
8811539,0.4572,100.0,11.1636,100.0,422.0,422.0
8811541,4.41,100.0,6.1488,100.0,422.0,422.0
8811545,0.0153,100.0,366.8535,100.0,422.0,419.721003888473
8811547,0.4716,100.0,366.8382,100.0,422.0,419.72090883664805
8811549,0.0792,100.0,7.2945,100.0,422.0,422.0
8811551,0.1854,100.0,18.0216,100.0,422.0,422.0
8811555,9.8946,100.0,28.9368,100.0,422.0,422.0
8811557,1.1718,100.0,45.7155,100.0,422.0,422.0
8811559,2.8287,100.0,140.715,100.0,422.0,417.968161176847
8811561,0.027000000000000003,100.0,366.8805,100.0,422.0,419.721171607649
8811563,0.1116,100.0,29.0484,100.0,422.0,422.0
8811565,0.0252,100.0,369.2727,100.0,422.0,419.735934175475
8811567,0.1359,100.0,369.3834,100.0,422.0,419.73661269022904
8811569,0.0972,100.0,31.0104,100.0,422.0,422.0
8811571,0.0063,100.0,408.9978,100.0,422.0,419.95583814876295
8811573,0.0261,100.0,369.45,100.0,422.0,419.737020706456
8811577,3.7458,100.0,3.7458,100.0,422.0,422.0
8811579,1.8648,100.0,1.8648,100.0,422.0,422.0
8811581,1.0251,100.0,187.4556,100.0,422.0,418.97346891743996
8811589,2.2293,100.0,411.7374,100.0,421.101332256762,419.96457377930705
8811593,6.2676,100.0,6.2676,100.0,422.0,422.0
8811595,2.2626,100.0,2.2626,100.0,422.0,422.0
8811597,0.0468,100.0,411.7842,100.0,422.0,419.964805109084
8811601,0.0045,100.0,411.7887,100.0,422.0,419.964827349561
8811605,0.6849,100.0,187.1154,100.0,422.0,418.96796629245904
8811607,0.0459,100.0,187.5015,100.0,422.0,418.974209806322
8811609,1.6443,100.0,413.4285,100.0,422.0,419.97289954611296
8811611,0.0396,100.0,411.8238,100.0,422.0,419.965000808598
8811619,5.2065,100.0,5.2065,100.0,422.0,422.0
8811621,3.5298,100.0,3.5298,100.0,422.0,422.0
8811623,0.0504,100.0,413.4789,100.0,422.0,419.973146634568
8811625,0.6246,100.0,2.8872,100.0,422.0,422.0
8811627,3.4047,100.0,3.4047,100.0,422.0,422.0
8811629,0.018000000000000002,100.0,413.4969,100.0,422.0,419.973234865848
8811631,1.9143,100.0,1.9143,100.0,422.0,422.0
8811633,0.0162,100.0,413.5131,100.0,422.0,419.97331426743204
8811637,3.9294,100.0,3.9294,100.0,422.0,422.0
8811639,0.0135,100.0,415.5408,100.0,422.0,419.983203815365
8811641,0.0495,100.0,190.72799999999998,100.0,422.0,419.02539637599097
8811643,0.0171,100.0,191.9952,100.0,422.0,419.045029250731
8811645,0.3429,100.0,191.0214,100.0,422.0,419.029965229027
8811651,0.0675,100.0,415.6083,100.0,422.0,419.983531368358
8811653,5.9976,100.0,12.2652,100.0,422.0,422.0
8811667,0.2727,100.0,192.6108,100.0,422.0,419.054473580921
8811669,5.9022,100.0,5.9022,100.0,422.0,422.0
8811671,6.8004,100.0,6.8004,100.0,398.642403388036,398.642403388036
8811675,2.1105,100.0,2.1105,100.0,422.0,422.0
8811677,1.8819,100.0,1.8819,100.0,422.0,422.0
8811679,0.0738,100.0,417.1032,100.0,422.0,419.990758402237
8811681,4.3056,100.0,4.3056,100.0,428.559991638796,428.559991638796
8811687,5.8914,100.0,9.5616,100.0,422.0,422.0
8811689,4.5387,100.0,4.5387,100.0,421.56910569105696,421.56910569105696
8811691,0.2412,100.0,417.3444,100.0,422.0,419.991919623218
8811693,0.0216,100.0,417.2724,100.0,422.0,419.991573130646
8811695,0.4482,100.0,4.4406,100.0,422.0,422.0
8811697,8.721,100.0,10.5417,100.0,422.0,422.0
8811699,0.6669,100.0,7.7175,100.0,422.0,427.90472303207
8811701,2.0340000000000003,100.0,7.4781,100.0,422.0,422.0
8811703,2.2563,100.0,8.5482,100.0,422.0,422.0
8811705,1.7703,100.0,1.7703,100.0,422.0,422.0
8811707,0.0756,100.0,417.5892,100.0,422.0,419.993096804228
8811709,0.0099,100.0,417.5991,100.0,422.0,419.993144381777
8811711,0.0027,100.0,417.6909,100.0,422.0,419.993585447995
8811713,3.3264,100.0,36.9792,100.0,422.0,422.0
8811715,0.0288,100.0,6.7572,100.0,422.0,422.0
8811717,1.8207,100.0,1.8207,100.0,422.0,422.0
8811719,0.1332,100.0,430.7535,100.0,422.0,419.68113828442495
8811721,0.0171,100.0,196.5753,100.0,422.0,419.11387849846903
8811723,0.0234,100.0,10.0026,100.0,422.0,422.0
8811727,0.0099,100.0,430.7634,100.0,422.0,419.681191577557
8811729,0.0117,100.0,12.5811,100.0,422.0,422.0
8811731,0.5373,100.0,10.8558,100.0,422.0,422.0
8811733,0.0531,100.0,196.6284,100.0,422.0,419.114657902928
8811735,6.777,100.0,6.777,100.0,422.0,422.0
8811737,0.0252,100.0,430.8435,100.0,422.0,419.681622677376
8811739,0.0108,100.0,2.142,100.0,422.0,422.0
8811741,0.0207,100.0,196.59599999999998,100.0,422.0,419.114182384179
8811743,2.7486,100.0,2.7486,100.0,422.0,422.0
8811745,1.8252,100.0,25.2621,100.0,422.0,422.0
8811747,4.8699,100.0,4.8699,100.0,422.0,422.0
8811749,0.0396,100.0,198.7776,100.0,422.0,419.145854462475
8811751,4.7988,100.0,48.5352,100.0,422.0,422.0
8811753,2.4659999999999997,100.0,2.4659999999999997,100.0,422.0,422.0
8811755,3.1482,100.0,10.1736,100.0,422.0,422.0
8811757,0.0216,100.0,199.6578,100.0,422.0,419.158437085854
8811759,0.2304,100.0,2.3616,100.0,422.0,422.0
8811761,0.0009,100.0,2.3625,100.0,422.0,422.0
8811763,1.3068,100.0,1.3068,100.0,422.0,422.0
8811765,3.6873,100.0,3.6873,100.0,422.0,422.0
8811767,0.0945,100.0,430.93800000000005,100.0,422.0,419.682131072219
8811769,0.1179,100.0,53.523,100.0,422.0,422.0
8811775,2.5848,100.0,2.5848,100.0,422.0,422.0
8811777,0.0369,100.0,434.6622,100.0,422.0,419.70199064929
8811783,0.1755,100.0,200.0646,100.0,422.0,419.164214958568
8811787,1.7703,100.0,3.6999,100.0,422.24046771733595,423.276331792751
8811789,1.9296,100.0,1.9296,100.0,424.226679104478,424.226679104478
8811791,3.4065,100.0,3.4065,100.0,422.0,422.0
8811793,1.8243,100.0,436.4865,100.0,422.0,419.711595203975
8811797,3.7719,100.0,3.7719,100.0,422.0,422.0
8811801,1.5048,100.0,13.8033,100.0,422.0,422.75810132359703
8811803,4.0707,100.0,4.0707,100.0,424.27636524430704,424.27636524430704
8811807,0.1611,100.0,436.6683,100.0,422.0,419.71254794543097
8811811,0.0693,100.0,17.9433,100.0,422.0,423.09961378341796
8811819,1.1592,100.0,1.1592,100.0,422.0,422.0
8811823,1.4157,100.0,12.8961,100.0,422.0,422.0
8811831,3.6630000000000003,100.0,4.8222,100.0,422.0,422.0
